  0.125884E+00  0.200121E+05  0.144454E+05  0.895032E+01  0.892706E+01  0.000000E+00  0.191049E+05  0.191049E+05  0.191053E+05 -0.555536E-01  0.187217E+05  0.180637E+05  0.104495E+02
  0.130947E+00  0.190282E+05  0.135795E+05  0.784479E+01  0.782446E+01  0.000000E+00  0.181403E+05  0.181403E+05  0.181406E+05 -0.527483E-01  0.177862E+05  0.170823E+05  0.107467E+02
  0.136010E+00  0.180604E+05  0.124203E+05  0.685213E+01  0.683447E+01  0.000000E+00  0.171413E+05  0.171413E+05  0.171415E+05 -0.498433E-01  0.168286E+05  0.160061E+05  0.120903E+02
  0.141073E+00  0.171244E+05  0.111655E+05  0.598121E+01  0.596591E+01  0.000000E+00  0.161533E+05  0.161533E+05  0.161536E+05 -0.469704E-01  0.158845E+05  0.149260E+05  0.135836E+02
  0.146136E+00  0.162429E+05  0.100175E+05  0.523828E+01  0.522497E+01  0.000000E+00  0.152284E+05  0.152284E+05  0.152286E+05 -0.442809E-01  0.149969E+05  0.139349E+05  0.145290E+02
  0.151199E+00  0.154425E+05  0.913378E+04  0.462241E+01  0.461071E+01  0.000000E+00  0.144144E+05  0.144144E+05  0.144146E+05 -0.419139E-01  0.142087E+05  0.131081E+05  0.145513E+02
  0.156262E+00  0.147396E+05  0.858841E+04  0.412249E+01  0.411206E+01  0.000000E+00  0.137372E+05  0.137372E+05  0.137374E+05 -0.399445E-01  0.135441E+05  0.124798E+05  0.136162E+02
  0.161325E+00  0.141301E+05  0.835837E+04  0.371801E+01  0.370857E+01  0.000000E+00  0.131895E+05  0.131895E+05  0.131897E+05 -0.383519E-01  0.129970E+05  0.120318E+05  0.119617E+02
  0.166388E+00  0.135956E+05  0.834825E+04  0.338449E+01  0.337586E+01  0.000000E+00  0.127405E+05  0.127405E+05  0.127406E+05 -0.370461E-01  0.125403E+05  0.117101E+05  0.997500E+01
  0.171451E+00  0.131156E+05  0.843207E+04  0.309940E+01  0.309145E+01  0.000000E+00  0.123524E+05  0.123524E+05  0.123525E+05 -0.359174E-01  0.121420E+05  0.114507E+05  0.806018E+01
  0.176515E+00  0.126700E+05  0.848800E+04  0.284498E+01  0.283765E+01  0.000000E+00  0.119885E+05  0.119885E+05  0.119886E+05 -0.348593E-01  0.117709E+05  0.111941E+05  0.653303E+01
  0.181578E+00  0.122388E+05  0.842335E+04  0.260906E+01  0.260232E+01  0.000000E+00  0.116170E+05  0.116170E+05  0.116171E+05 -0.337790E-01  0.113983E+05  0.108933E+05  0.556071E+01
  0.186641E+00  0.118073E+05  0.819431E+04  0.238545E+01  0.237928E+01  0.000000E+00  0.112185E+05  0.112185E+05  0.112186E+05 -0.326204E-01  0.110058E+05  0.105251E+05  0.514954E+01
  0.191704E+00  0.113729E+05  0.781279E+04  0.217347E+01  0.216787E+01  0.000000E+00  0.107927E+05  0.107927E+05  0.107928E+05 -0.313822E-01  0.105922E+05  0.100960E+05  0.517522E+01
