  0.113232E-04  0.198694E+08  0.198694E+08  0.264756E+08  0.264756E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.641446E-02
  0.115016E-04  0.198694E+08  0.198694E+08  0.264751E+08  0.264751E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.651546E-02
  0.116827E-04  0.198694E+08  0.198694E+08  0.264746E+08  0.264745E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.661806E-02
  0.118667E-04  0.198694E+08  0.198694E+08  0.264740E+08  0.264740E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.672227E-02
  0.120535E-04  0.198694E+08  0.198694E+08  0.264734E+08  0.264734E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.682813E-02
  0.122433E-04  0.198694E+08  0.198694E+08  0.264728E+08  0.264727E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.693565E-02
  0.124362E-04  0.198694E+08  0.198694E+08  0.264722E+08  0.264721E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.704486E-02
  0.126320E-04  0.198694E+08  0.198694E+08  0.264715E+08  0.264715E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.715579E-02
  0.128309E-04  0.198694E+08  0.198694E+08  0.264708E+08  0.264708E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.726847E-02
  0.130330E-04  0.198694E+08  0.198694E+08  0.264701E+08  0.264701E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.738292E-02
  0.132382E-04  0.198694E+08  0.198694E+08  0.264694E+08  0.264694E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.749918E-02
  0.134467E-04  0.198694E+08  0.198694E+08  0.264687E+08  0.264687E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.761726E-02
  0.136584E-04  0.198694E+08  0.198694E+08  0.264679E+08  0.264679E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.773721E-02
  0.138735E-04  0.198694E+08  0.198694E+08  0.264672E+08  0.264671E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.785904E-02
